117,139400,139420,蘭越町蘭越,らんこしちょうらんこし
117,140100,140131,共和町南幌似,きょうわちょうみなみほろに
117,140200,140201,岩内町高台,いわないちょうたかだい
117,140200,140220,岩内町清住,いわないちょうきよずみ
117,140300,140331,泊村茅沼村,とまりむらかやぬまむら
117,140400,140420,神恵内村神恵内,かもえないむらかもえない
119,136700,136701,奥尻町松江,おくしりちょうまつえ
119,136700,136731,奥尻町奥尻,おくしりちょうおくしり
120,122800,122820,深川市１条,ふかがわしいちじょう
120,143300,143331,妹背牛町妹背牛,もせうしちょうもせうし
120,143400,143431,秩父別町役場,ちっぷべつちょうやくば
120,143700,143700,北竜町竜西,ほくりゅうちょうりゅうさい
120,143700,143731,北竜町和,ほくりゅうちょうやわら
120,143800,143820,沼田町沼田,ぬまたちょうぬまた
121,121600,121600,芦別市旭町,あしべつしあさひちょう
121,121600,121620,芦別市北２条,あしべつしきたにじょう
121,121800,121831,赤平市泉町,あかびらしいずみまち
121,122500,122500,滝川市大町,たきかわしおおまち
121,122500,122520,滝川市新町,たきかわししんまち
121,122600,122632,砂川市西７条,すながわしにしななじょう
121,122700,122731,歌志内市本町,うたしないしほんちょう
121,142400,142431,奈井江町奈井江,ないえちょうないえ
121,142500,142532,上砂川町上砂川,かみすながわちょうかみすながわ
121,143100,143130,浦臼町ウラウスナイ,うらうすちょううらうすない
121,143200,143232,新十津川町中央,しんとつかわちょうちゅうおう
121,143600,143632,雨竜町フシコウリウ,うりゅうちょうふしこうりう
122,120900,120900,夕張市若菜,ゆうばりしわかな
122,121000,121000,岩見沢市５条,いわみざわしごじょう
122,121000,121021,岩見沢市鳩が丘,いわみざわしはとがおか
122,121000,121032,岩見沢市北村赤川,いわみざわしきたむらあかがわ
122,121000,121034,岩見沢市栗沢町東本町,いわみざわしくりさわちょうひがしほんちょう
122,121500,121501,美唄市西５条,びばいしにしごじょう
122,121500,121520,美唄市西３条,びばいしにしさんじょう
122,122200,122231,三笠市幸町,みかさしさいわいちょう
122,142300,142331,南幌町栄町,なんぽろちょうさかえまち
122,142700,142720,由仁町新光,ゆにちょうしんこう
122,142800,142831,長沼町中央,ながぬまちょうちゅうおう
122,142900,142931,栗山町松風,くりやまちょうまつかぜ
122,143000,143020,月形町円山公園,つきがたちょうまるやまこうえん
125,122000,122001,士別市朝日町,しべつしあさひちょう
125,122000,122002,士別市東６条,しべつしひがしろくじょう
125,122000,122021,士別市東３条,しべつしひがしさんじょう
125,122100,122100,名寄市大通,なよろしおおどおり
125,122100,122120,名寄市西５条,なよろしにしごじょう
125,122100,122131,名寄市風連町,なよろしふうれんちょう
125,146400,146420,和寒町西町,わっさむちょうにしまち
125,146500,146531,剣淵町仲町,けんぶちちょうなかまち
125,146800,146820,下川町北町,しもかわちょうきたまち
125,146900,146920,美深町西町,びふかちょうにしまち
125,146900,146921,美深町仁宇布,びふかちょうにうぷ
125,147000,147020,音威子府村音威子府,おといねっぷむらおといねっぷ
125,147100,147120,上川中川町中川,かみかわなかがわちょうなかがわ
125,147200,147220,幌加内町平和,ほろかないちょうへいわ
125,147200,147221,幌加内町朱鞠内,ほろかないちょうしゅまりない
126,120400,120401,旭川市宮前１条,あさひかわしみやまえいちじょう
126,120400,120420,旭川市７条,あさひかわしななじょう
126,145200,145231,鷹栖町南１条,たかすちょうみなみいちじょう
126,145300,145332,東神楽町南１条,ひがしかぐらちょうみなみいちじょう
126,145400,145431,当麻町３条,とうまちょうさんじょう
126,145500,145531,比布町北町,ぴっぷちょうきたまち
126,145600,145620,愛別町南町,あいべつちょうみなみまち
126,145700,145701,上川地方上川町越路,かみかわちほうかみかわちょうこしじ
126,145700,145720,上川地方上川町花園町,かみかわちほうかみかわちょうはなぞのちょう
126,145700,145721,上川地方上川町清川,かみかわちほうかみかわちょうきよかわ
126,145800,145830,東川町東町,ひがしかわちょうひがしまち
126,145900,145920,美瑛町本町,びえいちょうもとまち
126,145900,145921,美瑛町忠別,びえいちょうちゅうべつ
127,122900,122900,富良野市若松町,ふらのしわかまつちょう
127,122900,122920,富良野市末広町,ふらのしすえひろちょう
127,146000,146000,上富良野町大町,かみふらのちょうおおまち
127,146100,146131,中富良野町本町,なかふらのちょうもとまち
127,146200,146200,南富良野町幾寅,みなみふらのちょういくとら
127,146200,146220,南富良野町役場,みなみふらのちょうやくば
127,146300,146320,占冠村中央,しむかっぷむらちゅうおう
130,148300,148331,苫前町旭,とままえちょうあさひ
130,148400,148400,羽幌町南３条,はぼろちょうみなみさんじょう
130,148400,148401,羽幌町焼尻,はぼろちょうやぎしり
130,148400,148420,羽幌町南町,はぼろちょうみなみまち
130,148500,148500,初山別村有明,しょさんべつむらありあけ
130,148500,148520,初山別村初山別,しょさんべつむらしょさんべつ
